10 times
StartTime: 2017-07-06 16:14:19.405
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
1.250	-0.0464	0.0254	1.0054	-0.3052	0.0610	1.2817	-0.0989	2.4500	-112.3627	39.6900	-224	-97	113 
1.313	-0.0420	0.0112	1.0024	-2.1362	0.4883	1.4038	-0.1263	2.4335	-112.3077	39.7000	-226	-95	111 
1.313	-0.0605	-0.0117	1.0020	-2.0752	0.7324	1.5259	-0.3571	2.5488	-112.2748	39.7400	-224	-100	111 
1.469	-0.0459	-0.0073	1.0044	-1.2817	-0.1221	-0.4883	-0.5109	2.5323	-112.3022	39.7200	-225	-96	113 
1.578	-0.0635	0.0347	1.0020	-1.3428	-0.2441	-0.7324	-0.5878	2.4994	-112.4725	39.7200	-225	-96	114 
1.610	-0.0410	-0.0039	1.0024	-3.0518	-2.4414	0.6714	-0.6812	2.2247	-112.4670	39.7400	-226	-97	113 
1.703	-0.0396	-0.0190	1.0005	-2.3804	-1.2817	0.6104	-0.9503	2.0599	-112.4945	39.7400	-228	-96	114 
1.735	-0.0303	-0.0161	0.9922	-0.9155	1.7700	-0.4272	-1.0876	2.0215	-112.4561	39.7500	-227	-96	114 
1.875	-0.0586	0.0000	1.0122	-0.1221	3.4180	-1.4648	-1.1151	2.3236	-112.5879	39.7800	-228	-94	113 
1.953	-0.0381	-0.0034	1.0127	-0.5493	-0.7324	-0.4272	-1.0547	2.5433	-112.7362	39.8000	-225	-97	111 
2.110	-0.0376	-0.0107	0.9922	-1.0376	-3.3569	1.0376	-1.1810	2.2961	-112.7307	39.7800	-226	-93	111 
2.141	-0.0420	0.0063	0.9985	-0.1221	-1.0376	2.5024	-1.0712	2.1753	-112.5659	39.7900	-230	-98	114 
2.297	-0.0430	-0.0142	1.0073	-0.4272	-1.3428	1.5259	-1.0602	2.1313	-112.4286	39.8300	-228	-96	113 
2.360	-0.0313	-0.0239	1.0020	-0.5493	-1.2817	0.3052	-1.1481	1.9501	-112.3792	39.8300	-227	-96	115 
2.500	-0.0356	-0.0103	1.0034	1.0986	0.4272	-0.3052	-1.0986	1.9281	-112.4011	39.8400	-229	-95	115 
2.547	-0.0376	0.0073	1.0010	1.2817	-0.2441	0.3662	-0.9283	1.9501	-112.4011	39.8500	-229	-94	114 
2.759	-0.0356	0.0044	1.0010	0.5493	0.4883	1.2207	-0.7690	1.9611	-112.3901	39.8600	-230	-97	112 
2.806	-0.0356	-0.0020	1.0010	0.0610	0.7935	1.3428	-0.6866	2.0050	-112.3022	39.8900	-228	-95	112 
2.931	-0.0430	-0.0020	1.0029	-0.3662	0.3662	0.9766	-0.6647	2.0984	-112.2473	39.9200	-228	-96	115 
2.977	-0.0337	-0.0015	1.0024	-0.6714	0.3662	0.4883	-0.6812	2.1259	-112.2583	39.9100	-227	-98	111 
3.165	-0.0400	-0.0029	1.0005	-0.3662	0.3662	0.6104	-0.7031	2.1588	-112.2583	39.9200	-227	-97	113 
3.321	-0.0430	-0.0024	1.0029	-0.3052	0.3052	0.7324	-0.6921	2.2192	-112.2418	39.9200	-227	-94	115 
3.352	-0.0415	-0.0010	1.0029	-0.2441	0.5493	0.8545	-0.6702	2.2742	-112.2144	39.9300	-229	-94	115 
3.352	-0.0454	-0.0020	1.0044	-0.2441	0.8545	0.8545	-0.6592	2.3566	-112.1704	39.9400	-226	-96	111 
3.556	-0.0454	0.0005	1.0015	-0.3052	0.6714	0.7324	-0.6482	2.4335	-112.1539	39.9700	-228	-97	114 
3.587	-0.0479	0.0054	0.9990	-0.4272	0.0000	1.2207	-0.6372	2.4829	-112.1210	39.9700	-230	-95	111 
3.774	-0.0464	0.0034	1.0034	-0.4883	0.9766	0.4883	-0.6702	2.5488	-112.1045	39.9800	-226	-100	110 
3.790	-0.0547	-0.0024	0.9956	-0.6714	0.6714	0.6714	-0.6921	2.5928	-112.1265	40.0000	-230	-95	110 
3.962	-0.0508	-0.0029	0.9995	-0.7324	0.0000	0.8545	-0.7306	2.6257	-112.1429	40.0100	-226	-96	113 
3.993	-0.0488	-0.0039	1.0034	-0.6104	-0.2441	0.4883	-0.7690	2.6093	-112.1649	40.0200	-225	-95	111 
4.181	-0.0464	-0.0024	1.0010	-0.3662	-0.4883	0.6714	-0.7800	2.5653	-112.1649	40.0100	-225	-93	113 
4.259	-0.0464	-0.0015	1.0015	-0.4883	-0.4883	0.6104	-0.7800	2.5159	-112.1594	40.0400	-227	-97	110 
4.618	-0.0444	-0.0049	1.0010	-0.2441	-0.3662	0.3662	-0.7745	2.4829	-112.1924	40.0500	-226	-97	113 
4.618	-0.0425	-0.0029	1.0005	0.0000	0.9155	0.9155	-0.7581	2.4939	-112.1979	40.0500	-226	-98	113 
4.618	-0.0562	-0.0073	1.0015	-0.1831	1.1597	1.0376	-0.7416	2.6093	-112.2034	40.0600	-225	-98	110 
4.665	-0.0493	0.0049	0.9941	-0.0610	-0.9155	0.3052	-0.6976	2.6147	-112.2198	40.0900	-228	-97	113 
4.745	-0.0498	0.0005	1.0005	-0.4883	-0.1831	0.4272	-0.6921	2.5543	-112.2858	40.0900	-231	-96	111 
4.776	-0.0503	-0.0039	1.0078	-0.3052	-0.4883	0.9155	-0.7031	2.5159	-112.2858	40.1100	-227	-97	113 
4.839	-0.0332	0.0005	1.0000	-1.2207	0.0610	0.8545	-0.7251	2.3895	-112.2858	40.1200	-226	-98	114 
4.964	-0.0508	-0.0073	1.0020	-1.1597	-0.7935	0.4272	-0.8130	2.3730	-112.2693	40.1300	-228	-98	113 
5.026	-0.0381	-0.0068	1.0015	-1.5259	-2.1973	0.1221	-0.8954	2.2522	-112.3297	40.1400	-224	-97	114 
5.245	-0.0459	0.0005	1.0215	-2.6855	-2.1362	0.8545	-0.9723	2.0819	-112.3242	40.1600	-225	-94	113 
5.448	-0.0576	0.0122	1.0142	-6.4087	-12.7563	0.1831	-1.4172	1.4337	-112.4725	40.1600	-222	-96	113 
5.510	-0.0503	-0.0337	1.0249	-9.3384	-23.8647	2.7466	-2.0599	-0.1923	-112.1539	40.1600	-233	-93	119 
5.651	0.0010	-0.0161	1.0371	-11.2305	-34.0576	0.3052	-3.0432	-2.8235	-111.9232	40.1800	-235	-90	125 
5.698	0.1079	-0.0532	0.9790	-11.2305	-43.9453	4.3945	-4.1803	-6.8774	-111.3245	40.2100	-241	-90	136 
5.792	0.1211	-0.0645	1.0249	-13.2446	-53.4058	3.2349	-5.4437	-11.3324	-110.2094	40.1900	-244	-87	148 
5.839	0.2363	-0.1016	0.9243	-19.7754	-64.6362	4.7607	-7.2345	-17.1661	-108.9349	40.2200	-251	-85	168 
5.839	0.2686	-0.1963	0.9331	-25.6348	-78.9185	4.9438	-9.9866	-23.6810	-106.9849	40.2000	-255	-80	191 
6.198	0.4551	-0.2432	0.8315	-24.2920	-82.7026	5.7983	-13.5626	-31.2012	-104.0240	40.2100	-252	-79	216 
6.198	0.5562	-0.2183	0.7275	-25.1465	-88.8062	1.2207	-17.7045	-39.1882	-100.3491	40.2100	-251	-80	246 
6.245	0.7114	-0.3135	0.5645	-26.9165	-110.2905	-9.4604	-23.4174	-48.1366	-95.2515	40.2200	-243	-89	277 
6.245	0.9229	-0.2671	0.2837	-18.3105	-103.2715	-20.3247	-30.9210	-58.9197	-88.5773	40.2200	-226	-99	315 
6.464	1.0151	-0.2173	0.0801	-3.2349	-65.6128	-20.3857	-39.7980	-67.8516	-79.6454	40.2200	-208	-111	343 
6.464	1.0132	-0.2866	0.1108	-0.5493	-26.9775	-21.2402	-46.9940	-72.5977	-72.1637	40.2200	-193	-121	359 
6.651	0.9746	-0.1206	0.1455	-1.3428	-5.1270	5.9204	-52.9321	-73.4985	-64.0668	40.2500	-181	-122	367 
6.839	0.9658	0.0054	0.1104	6.2866	11.8408	15.0757	-53.4979	-72.9492	-62.6495	40.2500	-182	-119	371 
6.901	0.9541	-0.2881	0.1978	-3.9673	8.3618	-0.1221	-54.6570	-71.6089	-61.4410	40.2500	-184	-114	368 
6.995	0.9209	-0.3296	0.2368	-1.7090	12.7563	12.3291	-52.2345	-70.7245	-63.9185	40.2600	-182	-114	366 
7.042	0.9233	-0.3198	0.2700	1.3428	-0.7935	5.4321	-52.8717	-69.1864	-62.7374	40.2600	-185	-113	363 
7.073	0.9185	-0.2817	0.2466	1.0376	-2.9297	-2.8076	-53.0200	-69.1260	-62.2211	40.2700	-180	-110	364 
7.183	0.9663	-0.2544	0.1934	-0.9766	-1.4648	0.6104	-53.1683	-69.5270	-61.6827	40.2700	-182	-113	362 
7.261	0.9497	-0.2588	0.1978	-1.6479	3.3569	1.0986	-53.3167	-69.4446	-61.3696	40.2600	-181	-110	365 
7.448	0.9258	-0.2544	0.2363	-2.0142	1.4038	1.0376	-52.6465	-69.3567	-62.0013	40.2900	-183	-112	364 
7.620	0.9316	-0.2700	0.2451	-0.3662	-2.3804	-0.0610	-52.7563	-69.2963	-61.7487	40.3000	-183	-113	363 
7.683	0.9453	-0.2705	0.2246	-0.7935	-2.1973	-0.3052	-53.2233	-69.4281	-61.0620	40.3000	-181	-110	360 
7.776	0.9487	-0.2593	0.2109	-0.4883	-2.2583	-0.5493	-53.5034	-69.6204	-60.6061	40.3000	-179	-115	363 
7.808	0.9473	-0.2637	0.2168	-0.6714	-0.2441	0.9766	-53.6572	-69.7247	-60.2600	40.3100	-183	-113	367 
7.839	0.9463	-0.2637	0.2168	-0.4883	-0.4883	0.2441	-53.7231	-69.7632	-60.0513	40.3200	-180	-111	365 
8.058	0.9473	-0.2627	0.2153	-1.2207	-2.7466	-0.7935	-53.8824	-69.8181	-59.7491	40.3300	-183	-113	367 
8.089	0.9507	-0.2573	0.2002	-0.8545	-1.8921	0.0610	-54.2285	-70.0269	-59.2932	40.3600	-180	-116	365 
8.214	0.9580	-0.2710	0.2061	-0.1831	1.1597	-1.2817	-54.2670	-70.1093	-59.1504	40.3600	-181	-115	370 
8.261	0.9565	-0.2651	0.2095	-0.5493	2.5635	-3.3569	-53.5474	-70.1807	-59.7931	40.3600	-183	-118	368 
8.448	0.9561	-0.2480	0.2236	-1.5259	1.4038	-3.2349	-52.0148	-70.3070	-61.3916	40.3900	-182	-117	368 
8.480	0.9780	-0.2461	0.2354	-0.9766	7.0190	-1.4648	-50.7458	-70.3290	-62.6715	40.3900	-182	-117	361 
8.651	0.9683	-0.2017	0.2139	-1.7090	11.9019	-14.9536	-46.8127	-70.4883	-66.8243	40.3900	-183	-117	365 
8.683	0.8452	-0.2490	0.2539	-1.9531	-9.9487	-18.5547	-42.4127	-70.9497	-71.4001	40.4100	-190	-121	364 
8.808	0.9741	-0.2354	0.1704	8.6670	-8.9722	2.2583	-41.9183	-72.1967	-71.3397	40.4300	-188	-125	361 
8.855	1.0176	-0.1558	0.1152	12.7563	17.0288	5.4932	-41.6162	-72.2681	-70.8893	40.4200	-187	-118	362 
9.058	0.9902	-0.1958	0.2305	11.5967	41.3208	-7.9346	-35.4419	-70.2136	-76.0803	40.4400	-192	-119	357 
9.105	0.9604	-0.0879	0.3325	11.9019	55.6030	-7.1411	-25.2246	-66.6705	-85.5780	40.4300	-209	-118	348 
9.198	0.8145	-0.2085	0.4131	12.5122	63.1104	14.0991	-18.2428	-61.7706	-91.7853	40.4200	-220	-117	328 
9.245	0.7998	-0.2246	0.4790	8.6060	66.4063	13.6719	-14.7546	-56.4917	-94.4824	40.4300	-232	-113	310 
9.308	0.7163	-0.1509	0.5957	8.0566	62.8052	14.1602	-12.2333	-51.1633	-96.5094	40.4700	-240	-109	293 
9.526	0.7183	-0.1743	0.6802	6.2256	62.9272	11.1084	-11.1127	-45.5109	-97.0148	40.4700	-246	-104	272 
9.651	0.6660	-0.1479	0.7300	5.7373	64.8193	6.8970	-9.9811	-39.6716	-97.8058	40.4700	-249	-104	256 
9.698	0.5645	-0.1011	0.8584	7.0801	68.4814	2.9907	-8.7781	-33.0579	-98.8275	40.4700	-252	-99	236 
9.870	0.4370	-0.1211	0.9106	10.6812	59.9365	-4.6997	-7.4927	-26.5045	-99.9426	40.5000	-251	-99	215 
10.073	0.3760	-0.0742	0.9219	11.0474	48.0347	-10.1318	-5.8887	-21.2311	-101.4752	40.5100	-250	-102	196 
10.151	0.2915	-0.0859	0.9702	8.5449	42.8467	-5.8594	-4.4769	-16.6553	-102.7002	40.5000	-247	-100	177 
10.292	0.2183	-0.0479	0.9438	8.2397	41.5039	-4.0894	-3.4277	-12.5409	-103.6011	40.5100	-247	-102	162 
10.355	0.1221	-0.0747	1.0151	7.6904	39.6729	-4.0283	-2.6917	-8.4265	-104.1614	40.5100	-243	-104	148 
10.480	0.0498	0.0356	0.9956	12.5122	31.4941	4.1504	-1.5161	-5.0043	-104.8755	40.5300	-239	-105	138 
10.480	-0.0684	0.0293	1.0220	7.9346	30.4565	4.0894	-0.2747	-1.4832	-104.7986	40.5300	-234	-106	129 
10.526	-0.0781	0.0522	0.9966	4.0283	26.5503	-0.3052	0.4340	1.5985	-105.4028	40.5500	-229	-102	122 
10.651	-0.0762	0.0405	1.0054	0.8545	23.7427	-3.2349	0.6812	4.2188	-106.2708	40.5600	-224	-106	111 
10.698	-0.1138	0.0308	1.0122	0.3662	17.2729	0.9155	0.7855	6.4380	-107.0233	40.5500	-215	-102	104 
10.730	-0.1226	0.0132	1.0044	2.0142	9.4604	1.2207	0.9613	7.6904	-107.3474	40.5600	-212	-102	97 
11.107	-0.1465	0.0415	0.9834	2.1362	6.7749	0.7935	1.2030	8.3771	-107.9132	40.5800	-209	-104	98 
11.122	-0.1616	0.0435	0.9893	-0.2441	4.6997	0.1831	1.3953	9.0363	-108.4515	40.6000	-211	-104	94 
11.185	-0.1626	0.0420	1.0005	-2.2583	0.9155	-0.2441	1.3678	9.4373	-109.1327	40.6200	-204	-107	92 
11.372	-0.1509	0.0332	0.9937	-2.8076	-3.6011	0.0000	1.1646	9.2450	-109.7479	40.6400	-204	-103	92 
11.435	-0.1455	0.0317	0.9810	-1.2207	-4.4556	1.4648	1.0162	8.9923	-110.2368	40.6400	-205	-103	93 
11.622	-0.1416	0.0342	0.9893	-1.7090	-4.1504	1.0986	0.9064	8.6682	-110.6158	40.6500	-205	-101	94 
11.716	-0.1455	0.0161	1.0000	-2.9907	-8.9722	0.0610	0.7196	8.0530	-111.0168	40.6600	-209	-100	97 
11.904	-0.1265	0.0332	0.9937	-3.6011	-12.2070	-0.7935	0.4340	6.8719	-111.5497	40.6600	-209	-100	103 
11.904	-0.1182	0.0132	1.0020	-2.9907	-14.7095	1.1597	0.1428	5.6470	-111.8628	40.6600	-213	-100	102 
11.997	-0.0747	0.0073	1.0259	-3.9063	-26.6113	3.7231	-0.0659	3.7079	-111.9452	40.7100	-217	-102	103 
11.997	-0.0347	0.0176	0.9995	-5.4321	-27.9541	1.8311	-0.5878	0.7581	-111.8463	40.7000	-221	-97	111 
11.997	0.0176	0.0063	1.0068	-3.5400	-29.4189	4.8218	-0.9064	-1.8732	-111.5222	40.7100	-228	-96	118 
12.154	0.0884	-0.0264	1.0205	-6.8970	-35.5225	2.8076	-1.3788	-5.0482	-111.0773	40.7500	-236	-94	126 
12.404	0.1172	-0.0156	1.0205	-12.0239	-45.8984	-0.3662	-2.2357	-8.9099	-110.8081	40.7300	-241	-94	138 
12.497	0.1616	0.0103	0.9956	-14.1602	-62.6221	5.7983	-3.5321	-14.0845	-110.3467	40.7300	-244	-91	154 
12.654	0.2773	-0.1182	0.9385	-12.9395	-61.2793	9.0942	-5.3339	-20.0281	-108.4955	40.7500	-250	-88	175 
12.669	0.4004	-0.1084	0.8364	-19.7144	-83.6182	5.8594	-7.5916	-26.7352	-106.5125	40.7400	-254	-83	194 
12.734	0.5010	-0.1260	0.8042	-23.4985	-99.0601	7.9956	-10.7391	-34.8816	-103.9746	40.7700	-252	-86	223 
12.937	0.6191	-0.1812	0.6333	-27.7710	-108.6426	4.4556	-15.8972	-44.7583	-99.5801	40.7700	-247	-85	258 
13.031	0.8184	-0.2461	0.4106	-27.3438	-112.9761	-5.2490	-23.3624	-55.1788	-92.8949	40.7800	-235	-94	294 
13.172	1.0537	-0.2344	0.1445	-28.5034	-102.6001	-26.6724	-33.1732	-65.9619	-84.3475	40.7800	-216	-102	329 
13.172	1.1416	-0.2827	-0.1104	1.0376	-27.1606	-11.8408	-49.0210	-73.2678	-69.2853	40.7800	-191	-115	359 
13.250	1.0117	-0.1938	0.1807	6.6528	12.3291	-24.2920	-47.7631	-74.3445	-69.8676	40.7800	-181	-120	364 
13.250	0.9502	-0.0918	0.2822	5.9204	28.8696	-3.7231	-40.9406	-73.8171	-75.6958	40.7800	-183	-120	362 
13.422	1.0103	-0.0815	0.1929	1.4038	13.8550	4.2725	-35.7825	-72.5537	-80.2112	40.7800	-192	-121	355 
13.515	0.9365	-0.1890	0.3364	-1.1597	33.3252	-1.2207	-32.2559	-70.4059	-83.6719	40.7900	-197	-117	351 
13.609	0.9297	-0.1587	0.4302	-6.2256	-16.0522	19.6533	-33.5193	-69.5270	-82.3975	40.7800	-202	-114	348 
13.672	0.9810	-0.1768	0.1406	-7.3853	-22.7661	15.3198	-38.4467	-70.2850	-77.3932	40.8000	-196	-118	354 
13.672	0.9634	-0.2485	0.2549	0.5493	-4.5776	3.0518	-42.7148	-69.9554	-72.7130	40.7900	-191	-114	357 
13.937	0.9644	-0.2202	0.2271	-0.2441	-0.4883	-1.9531	-42.8796	-70.4224	-72.2571	40.8000	-189	-112	358 
14.015	0.9331	-0.1938	0.2808	1.1597	3.0518	4.3945	-42.4347	-70.1917	-72.3010	40.8200	-194	-114	360 
14.140	0.9443	-0.2031	0.2715	0.0610	1.2207	1.0986	-42.1271	-70.0104	-72.2461	40.8000	-190	-113	357 
14.203	0.9331	-0.2168	0.2710	-0.1221	-0.1831	2.6245	-42.0996	-69.7467	-71.9989	40.8100	-193	-112	355 
14.343	0.9663	-0.2339	0.2383	-0.7935	1.2817	0.7324	-42.7863	-69.7137	-71.0706	40.8300	-191	-112	355 
14.422	0.9326	-0.2183	0.2681	-0.3662	-0.9155	1.3428	-42.6709	-69.4940	-71.0101	40.8300	-191	-111	352 
14.593	0.9526	-0.2324	0.2671	-0.2441	0.7324	1.6479	-42.6709	-69.3842	-70.7739	40.8500	-191	-111	356 
14.703	0.9355	-0.2207	0.2769	-0.9766	4.9438	0.4883	-42.1710	-69.1425	-71.1365	40.8400	-193	-107	354 
14.797	0.9595	-0.2129	0.2915	-1.2207	4.8828	4.6387	-41.5778	-68.7744	-71.5869	40.8300	-193	-109	355 
14.985	0.9805	-0.1914	0.2715	1.4648	4.0894	-3.2959	-40.0616	-69.1809	-73.1635	40.8500	-195	-112	356 
15.204	0.8760	-0.2305	0.3433	-0.0610	-8.1787	-3.7842	-38.5730	-69.6643	-74.5367	40.8500	-194	-114	355 
15.204	1.0933	-0.1133	0.1172	15.5029	48.1567	-4.6387	-32.3438	-67.0715	-78.4149	40.8700	-197	-110	350 
15.376	0.8853	-0.1294	0.3145	16.7236	66.7114	0.2441	-24.4775	-62.8143	-85.3857	40.8700	-208	-106	337 
15.376	0.7319	-0.1826	0.4648	17.4561	75.1953	5.9204	-18.3252	-56.4697	-90.2747	40.8800	-222	-102	316 
15.438	0.5938	-0.1533	0.6514	13.4888	78.7964	7.1411	-14.0186	-49.5538	-93.4607	40.8900	-236	-96	293 
15.594	0.5610	-0.1104	0.7441	12.6953	79.3457	9.7656	-11.3049	-42.4786	-95.4382	40.9000	-244	-95	268 
15.594	0.5186	-0.1338	0.8525	13.7939	85.9375	3.7842	-9.0472	-34.9365	-96.9873	40.8900	-247	-92	242 
15.657	0.4507	-0.0942	0.9199	14.2212	79.8340	-1.0376	-6.7786	-26.6364	-98.7506	40.9100	-246	-92	215 
15.813	0.3574	-0.1367	0.9063	13.4888	71.5332	-7.4463	-4.8944	-19.2371	-100.0800	40.9200	-243	-91	191 
15.813	0.2275	-0.0156	0.9526	13.6719	69.4580	-9.2163	-3.1311	-12.2772	-102.0135	40.9100	-240	-93	169 
15.985	0.0752	0.0103	0.9946	14.2212	65.6738	-4.5166	-1.5161	-5.7513	-103.3154	40.9400	-233	-100	144 
16.063	-0.1172	0.0220	1.0454	8.4229	55.7251	-7.2632	-0.5109	0.5054	-104.4305	40.9300	-224	-102	125 
16.204	-0.1597	0.0581	1.0103	9.1553	33.9966	4.6997	0.8789	4.8065	-104.9414	40.9300	-215	-102	111 
16.360	-0.2412	0.1030	1.0000	8.8501	22.3999	4.0283	2.0050	7.9156	-105.5731	40.9300	-208	-101	99 
16.360	-0.2544	0.0811	0.9844	3.9673	14.0991	0.6714	2.7960	9.9646	-106.2323	40.9400	-205	-107	93 
16.438	-0.1929	0.0703	0.9985	0.5493	4.6387	-0.5493	3.1641	10.9918	-107.1057	40.9500	-201	-109	91 
16.563	-0.1807	0.0781	1.0000	-1.8921	-9.5825	-1.2207	3.0762	10.6238	-108.0450	40.9500	-203	-106	92 
16.610	-0.1777	0.0674	0.9873	-3.9673	-12.8784	-1.4038	2.7246	9.3658	-108.9954	40.9500	-200	-104	89 
16.814	-0.1460	0.0557	1.0186	-2.2583	-20.0806	0.6104	2.3895	7.7618	-109.8083	40.9800	-206	-106	96 
16.814	-0.1055	0.0820	1.0083	-7.2021	-35.0342	6.2256	2.0929	4.8889	-110.2258	40.9900	-213	-106	99 
17.142	-0.0415	0.0415	1.0005	-13.3057	-39.0625	4.4556	1.1646	1.1206	-110.0940	40.9700	-221	-102	112 
17.157	0.0117	0.0386	1.0195	-12.2681	-44.2505	2.0752	-0.0989	-2.7740	-110.1984	41.0000	-229	-100	121 
17.204	0.0923	0.0464	1.0449	-10.6201	-50.4150	8.9111	-1.1591	-7.5641	-109.8468	41.0100	-232	-96	135 
17.220	0.2432	-0.0879	1.0054	-11.4746	-50.4761	5.3711	-2.6257	-12.6178	-108.9185	41.0100	-238	-94	151 
17.345	0.3057	-0.0376	0.9688	-13.1836	-58.7158	1.9531	-4.0485	-17.9791	-108.1549	41.0100	-248	-91	171 
17.423	0.4194	-0.0889	0.9185	-10.4370	-66.0400	4.1504	-5.4712	-24.0436	-107.1771	41.0000	-249	-90	188 
