StartTime: 2017-07-31 14:45:39.542
55 steps walking 14 stairs (up and down)
Time(s)	TMin ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
96.775	2 5.740	-0.3525	0.2285	1.0098	-4.3335	-1.5259	-13.7329	7.1576	14.8425	39.5563	43.8500	341	426	-223	99952	1.15 
96.790	2 5.760	-0.2427	0.1553	0.9087	-7.5073	-4.6387	-17.0898	6.9873	14.8370	39.1168	43.6600	339	422	-222	99952	1.15 
96.790	2 5.780	-0.1797	0.1206	0.8755	-8.4229	-1.2817	-9.5825	6.7731	14.8206	38.7708	43.6600	339	420	-222	99952	1.15 
96.806	2 5.800	-0.1748	0.1289	0.8779	-12.6953	5.4932	1.8311	6.5479	14.8370	38.6774	43.5200	338	419	-223	99952	1.15 
96.822	2 5.820	-0.2134	0.1152	0.8931	-15.1978	9.3384	10.4980	6.3281	14.9414	38.7927	43.6600	338	420	-225	99953	1.15 
96.868	2 5.840	-0.2505	0.0591	0.9507	-16.2354	6.7139	17.0898	6.0754	15.0732	39.0399	43.7100	338	422	-224	99953	1.15 
96.868	2 5.860	-0.1914	-0.0059	0.9321	-15.6860	7.5073	18.7988	5.7843	15.1337	39.3585	43.8500	340	421	-220	99952	1.15 
96.868	2 5.880	-0.1685	-0.0083	0.9282	-13.4888	10.7422	20.2026	5.5316	15.2325	39.7211	43.7100	341	424	-220	99952	1.15 
96.915	2 5.900	-0.1699	0.0054	0.9541	-11.4746	12.6953	23.4375	5.3503	15.3754	40.1440	43.7100	343	425	-220	99952	1.15 
97.040	2 5.920	-0.1729	0.0278	0.9805	-9.8267	11.0474	28.1372	5.2350	15.4962	40.6439	43.7100	344	425	-219	99952	1.15 
97.072	2 5.940	-0.1880	0.0449	0.9878	-8.7280	7.2021	30.7007	5.1855	15.5621	41.2042	43.7100	343	426	-219	99952	1.15 
97.072	2 5.960	-0.1777	0.0444	0.9658	-7.6294	5.6763	31.9214	5.1691	15.5676	41.7810	43.7600	343	427	-220	99953	1.15 
97.072	2 5.980	-0.1870	0.0342	0.9785	-6.2256	6.4087	32.8369	5.1746	15.5731	42.3688	43.5700	346	427	-219	99953	1.15 
97.072	2 6.000	-0.2300	0.0361	1.0439	-5.6763	6.1035	33.0200	5.2020	15.6061	42.9565	43.6600	349	427	-221	99952	1.15 
97.072	2 6.020	-0.2505	0.0327	1.0640	-5.9204	0.7324	32.6538	5.2405	15.5786	43.5278	43.8500	350	428	-223	99952	1.15 
97.072	2 6.040	-0.2515	0.0190	1.0840	-6.9580	-4.3335	31.5552	5.2295	15.4523	44.0607	43.7100	352	429	-224	99953	1.15 
97.072	2 6.060	-0.1851	0.0449	1.0952	-8.1787	-10.0708	31.9824	5.2020	15.1831	44.5880	43.8500	357	429	-224	99953	1.15 
97.087	2 6.080	-0.0986	0.0801	1.0762	-7.8125	-12.8784	35.2783	5.1855	14.7766	45.1648	43.6600	360	430	-221	99952	1.15 
97.087	2 6.100	-0.1675	0.0986	1.1934	-11.3525	-6.2866	35.2783	5.1581	14.4250	45.7910	43.7100	363	429	-220	99952	1.15 
97.165	2 6.120	-0.4146	0.0581	1.2891	-14.9536	-4.2725	25.2686	5.0153	14.2767	46.2524	43.4200	364	428	-219	99953	1.15 
97.197	2 6.140	-0.5854	-0.0483	1.2939	-14.9536	-6.0425	8.2397	4.7296	14.2493	46.3733	43.8500	366	429	-216	99953	1.15 
97.213	2 6.160	-0.6060	-0.0200	1.1660	-9.6436	-9.1553	-3.2349	4.4275	14.2767	46.1536	43.7100	369	431	-214	99953	1.15 
97.213	2 6.180	-0.3394	0.0732	0.8750	-4.2114	-17.0898	6.4697	4.3066	14.0790	45.9723	43.6600	371	433	-213	99953	1.15 
97.213	2 6.200	-0.2046	0.2236	0.7119	-7.7515	-1.2207	29.4189	4.3890	13.9142	46.2469	43.7100	373	434	-212	99953	1.15 
97.228	2 6.220	-0.2368	0.2788	0.6338	-16.7847	18.9819	51.8188	4.5593	14.0845	47.0490	43.6600	373	436	-210	99953	1.15 
97.243	2 6.240	-0.3511	0.1948	0.6719	-18.6768	29.6631	53.9551	4.6857	14.6338	48.0597	43.6600	376	435	-208	99953	1.15 
97.275	2 6.260	-0.3989	0.0972	0.7549	-14.0991	35.9497	41.6870	4.7076	15.3314	48.8562	43.8500	377	434	-206	99953	1.15 
97.306	2 6.280	-0.5269	0.0493	0.9624	-8.3008	37.6587	27.4658	4.7241	16.1993	49.3835	43.7100	378	434	-204	99953	1.15 
97.322	2 6.300	-0.5156	0.0190	1.0459	-3.8452	34.7900	24.2310	4.7681	16.9739	49.7131	43.5700	382	435	-204	99953	1.15 
97.337	2 6.320	-0.4814	0.0718	1.0889	-2.4414	31.3110	33.1421	4.8944	17.6715	50.1636	43.8500	389	437	-204	99953	1.15 
97.337	2 6.340	-0.3955	0.1743	1.0630	0.0000	25.6348	42.2363	5.1746	18.1824	50.8447	43.9000	393	437	-203	99953	1.15 
97.400	2 6.360	-0.3174	0.2129	1.0054	0.0000	21.7896	44.3115	5.5536	18.5449	51.6357	43.9000	397	437	-203	99953	1.15 
97.415	2 6.380	-0.2891	0.1719	0.9487	1.5869	23.9258	39.2456	5.9216	18.8910	52.3663	43.7100	400	437	-201	99953	1.15 
97.431	2 6.400	-0.3384	0.1201	0.9399	3.6621	26.3672	32.8369	6.2622	19.3195	52.9706	43.8500	406	438	-201	99953	1.15 
97.493	2 6.420	-0.3521	0.1079	0.9292	5.6152	21.9727	29.7852	6.6028	19.7314	53.4540	43.7600	410	437	-202	99953	1.15 
97.493	2 6.440	-0.3296	0.0952	0.9067	6.2866	21.8506	27.7100	6.9434	20.1050	53.8989	43.6600	412	435	-204	99953	1.15 
97.493	2 6.460	-0.3208	0.0791	0.9038	6.4697	21.7285	21.9116	7.2565	20.4675	54.2615	43.8500	414	434	-205	99953	1.15 
97.509	2 6.480	-0.3271	0.0991	0.9116	6.2866	19.2871	15.9912	7.5146	20.8136	54.4922	43.6600	420	435	-205	99953	1.15 
97.525	2 6.500	-0.3638	0.1069	0.9624	5.4932	16.0522	11.2305	7.7289	21.1322	54.5966	43.7100	424	435	-203	99953	1.15 
97.572	2 6.520	-0.3291	0.1450	0.9375	4.0283	11.5356	5.9814	7.8937	21.3464	54.6021	43.5700	426	436	-203	99953	1.15 
97.603	2 6.540	-0.3271	0.1514	0.9526	2.3804	9.4604	-0.4272	7.9871	21.5222	54.4702	43.6600	427	437	-202	99953	1.15 
97.603	2 6.560	-0.3252	0.1514	0.9580	1.9531	5.4932	-5.4321	8.0145	21.6321	54.2230	43.9000	430	436	-202	99953	1.15 
97.619	2 6.580	-0.3286	0.1367	0.9419	0.9155	2.6245	-9.4604	7.9816	21.6870	53.8770	43.7600	433	433	-200	99954	1.15 
97.650	2 6.600	-0.3511	0.1416	0.9624	0.7935	-1.1597	-12.0239	7.9102	21.7035	53.4595	43.8500	435	431	-198	99954	1.15 
97.650	2 6.620	-0.3271	0.1802	0.9580	0.0610	-7.2632	-12.3291	7.8278	21.6046	53.0090	43.5200	437	430	-196	99953	1.15 
97.665	2 6.640	-0.3003	0.1938	0.9736	-0.6104	-11.4746	-13.4888	7.7454	21.3959	52.5421	44.0500	433	430	-200	99953	1.15 
97.697	2 6.660	-0.2998	0.1743	0.9878	-1.4648	-13.5498	-17.4561	7.6135	21.1267	52.0148	43.8500	432	431	-199	99953	1.15 
97.712	2 6.680	-0.2979	0.1436	0.9775	-0.9155	-16.3574	-21.5454	7.4323	20.8246	51.3995	43.6600	432	431	-199	99953	1.15 
97.712	2 6.700	-0.3281	0.1392	0.9814	0.0000	-12.6953	-25.7568	7.2290	20.5554	50.7019	43.6600	431	432	-199	99953	1.15 
97.744	2 6.720	-0.5088	0.1689	1.0889	3.9673	-2.9297	-20.5688	7.1136	20.5060	50.0427	43.8500	429	432	-199	99953	1.15 
97.806	2 6.740	-0.5908	0.1875	1.1724	7.0190	-0.5493	-15.1978	7.1411	20.5994	49.5099	43.8500	429	434	-198	99953	1.15 
97.806	2 6.760	-0.5195	0.1279	1.1519	6.9580	-18.9819	-7.0190	7.2125	20.4840	49.1199	43.8500	427	435	-199	99953	1.15 
97.822	2 6.780	-0.3394	0.0537	1.0205	5.5542	-26.7334	-12.0239	7.2070	20.0061	48.7244	43.9000	426	435	-200	99953	1.15 
97.837	2 6.800	-0.2954	0.0430	0.9395	6.5918	-27.3438	-25.7568	7.0972	19.4788	48.0981	43.7600	426	436	-200	99953	1.15 
97.869	2 6.820	-0.3252	0.0723	0.8672	8.9722	-20.5078	-34.2407	6.9763	19.0942	47.2467	43.8500	425	435	-201	99953	1.15 
97.869	2 6.840	-0.3770	0.1040	0.8281	7.8735	-14.7095	-32.3486	6.9049	18.8910	46.3788	43.7600	422	435	-201	99953	1.15 
97.915	2 6.860	-0.4141	0.0713	0.7939	7.2632	-10.8032	-28.9917	6.8445	18.8306	45.5823	43.6600	419	435	-203	99953	1.15 
97.915	2 6.880	-0.4165	0.0137	0.7754	8.0566	-8.3618	-33.6914	6.7401	18.8635	44.7473	43.7600	416	437	-203	99953	1.15 
97.947	2 6.900	-0.3013	-0.0015	0.8081	4.8828	-1.2207	-35.6445	6.5588	18.9020	43.9014	43.7100	414	437	-205	99953	1.15 
98.009	2 6.920	-0.3447	-0.0088	0.9238	3.3569	3.6011	-33.2031	6.3226	19.0448	43.0884	43.7600	412	437	-207	99953	1.15 
98.025	2 6.940	-0.4634	-0.0132	1.0718	2.7466	0.3662	-28.0151	6.0919	19.2096	42.3743	43.7100	410	437	-208	99953	1.15 
98.025	2 6.960	-0.4790	0.0117	1.0698	0.8545	-4.3335	-24.7192	5.8997	19.2590	41.7480	44.0500	409	437	-209	99953	1.15 
98.041	2 6.980	-0.3979	0.0508	1.0869	-0.5493	-8.4229	-28.4424	5.6525	19.1931	41.0779	43.7100	408	436	-207	99953	1.15 
98.072	2 7.000	-0.3350	0.0664	1.0396	-1.0376	-9.4604	-31.2500	5.3998	19.0558	40.3693	43.9500	406	434	-205	99953	1.15 
98.072	2 7.020	-0.3003	0.0571	0.9697	-3.3569	-8.0566	-32.7759	5.1086	18.9185	39.6387	43.8500	405	433	-205	99953	1.15 
98.119	2 7.040	-0.2764	0.0322	0.9189	-5.5542	-0.3662	-33.3252	4.7571	18.8580	38.9081	43.9000	404	432	-205	99953	1.15 
98.322	2 7.060	-0.3081	0.0073	0.9253	-6.1035	0.0000	-29.7852	4.3835	18.9075	38.2269	43.7600	400	431	-205	99953	1.15 
98.322	2 7.080	-0.3027	0.0103	0.8979	-6.7749	0.0000	-24.5972	4.0320	18.9514	37.6392	43.6600	397	432	-204	99953	1.15 
98.369	2 7.100	-0.3091	0.0015	0.8916	-7.3853	2.5635	-21.4844	3.7024	19.0173	37.1393	43.7100	396	431	-203	99953	1.15 
98.416	2 7.120	-0.3257	0.0093	0.9277	-7.0801	4.0894	-19.2871	3.3783	19.1162	36.7053	43.9000	395	430	-203	99953	1.15 
98.462	2 7.140	-0.3257	-0.0049	0.9429	-7.3853	1.7700	-16.7847	3.0707	19.1876	36.3153	43.8500	393	432	-203	99953	1.15 
98.603	2 7.160	-0.2974	-0.0278	0.9443	-6.4087	1.5869	-14.7095	2.7795	19.2206	35.9912	43.8500	393	432	-204	99953	1.15 
98.603	2 7.180	-0.2847	-0.0259	0.9600	-5.8594	3.9063	-12.7563	2.5104	19.2645	35.7111	43.7600	390	435	-204	99953	1.15 
98.619	2 7.200	-0.2910	-0.0259	0.9575	-4.6387	4.0283	-10.5591	2.2797	19.3304	35.4749	43.7600	388	434	-202	99953	1.15 
98.619	2 7.220	-0.2900	-0.0337	0.9375	-3.6011	4.2114	-7.6904	2.0929	19.3964	35.2936	43.7100	385	434	-204	99953	1.15 
98.619	2 7.240	-0.2734	-0.0205	0.9185	-2.4414	7.2021	-6.5918	1.9501	19.4788	35.1563	44.0500	387	436	-205	99953	1.15 
98.619	2 7.260	-0.2920	-0.0122	0.9355	-2.1973	5.9204	-5.3711	1.8347	19.5941	35.0464	43.8500	389	436	-204	99953	1.15 
98.619	2 7.280	-0.2842	-0.0054	0.9302	-1.0376	4.8828	-3.6011	1.7468	19.6710	34.9640	43.7600	390	435	-204	99953	1.15 
98.634	2 7.300	-0.2651	0.0098	0.9243	-0.3662	3.0518	0.1221	1.7084	19.7095	34.9475	43.7100	389	437	-204	99953	1.15 
98.634	2 7.320	-0.2524	0.0303	0.8701	-1.0376	1.0986	6.5308	1.7194	19.6985	35.0464	43.7600	389	438	-205	99953	1.15 
98.634	2 7.340	-0.2227	0.0454	0.7793	-1.8311	0.0610	12.3901	1.7798	19.6545	35.2826	43.8500	389	437	-206	99953	1.15 
98.634	2 7.360	-0.1611	0.0356	0.7227	-1.2817	1.4038	13.8550	1.8567	19.5886	35.5902	43.7600	389	436	-206	99953	1.15 
98.634	2 7.380	-0.1372	-0.0068	0.7896	1.7090	4.8828	12.8174	1.9446	19.5392	35.9033	43.7100	388	436	-206	99953	1.15 
98.634	2 7.400	-0.2168	-0.0229	0.9077	6.0425	5.3101	16.1743	2.0984	19.5447	36.2384	43.7600	391	435	-203	99953	1.15 
98.634	2 7.420	-0.3193	0.0142	0.9375	8.5449	2.5024	25.3906	2.3840	19.5721	36.6943	43.8500	391	433	-202	99953	1.15 
98.634	2 7.440	-0.3018	0.0581	0.8560	6.3477	0.1221	35.8276	2.7631	19.5667	37.3590	43.9000	392	431	-201	99953	1.15 
98.634	2 7.460	-0.2344	0.0464	0.8115	3.1128	-2.8076	41.5649	3.1311	19.4897	38.1775	43.7100	392	431	-200	99953	1.15 
98.634	2 7.480	-0.1099	0.0181	0.7739	1.2207	-3.8452	40.5884	3.4497	19.2645	39.0509	43.8500	396	433	-202	99953	1.15 
98.634	2 7.500	-0.0874	-0.0239	0.8457	1.0986	-3.3569	35.2173	3.6749	18.9899	39.8419	43.9000	400	435	-202	99953	1.15 
98.650	2 7.520	-0.1270	-0.0278	0.8872	0.8545	-4.0283	29.8462	3.8397	18.7262	40.5011	43.9500	402	434	-199	99953	1.15 
98.665	2 7.540	-0.2056	-0.0171	0.9150	-1.5869	-6.2866	31.2500	3.9661	18.4955	41.1108	43.7600	404	433	-197	99953	1.15 
98.697	2 7.560	-0.2231	-0.0229	0.9302	-6.0425	-9.3384	35.7666	4.0375	18.2208	41.7865	43.7600	404	433	-198	99953	1.15 
98.697	2 7.580	-0.2368	-0.0591	0.9512	-9.6436	-18.6157	35.7666	4.0155	17.8308	42.4896	43.8500	407	436	-197	99953	1.15 
98.728	2 7.600	-0.2466	-0.1245	1.0254	-12.2070	-26.6113	28.3813	3.8562	17.2595	43.0609	43.8500	409	439	-197	99953	1.15 
98.728	2 7.620	-0.3174	-0.0747	1.0596	-16.3574	-23.5596	21.4844	3.6035	16.6608	43.4839	43.9500	411	438	-198	99953	1.15 
98.744	2 7.640	-0.6162	0.0464	1.2095	-20.0806	-13.5498	11.2305	3.2629	16.4410	43.6707	43.7600	411	436	-196	99953	1.15 
98.744	2 7.660	-0.5229	0.1089	1.2124	-19.1040	-19.9585	1.1597	2.9224	16.1774	43.6377	43.6600	411	434	-194	99953	1.15 
98.853	2 7.680	-0.4937	0.1846	1.4854	-20.3247	-1.8311	-14.8315	2.5323	16.0126	43.3795	43.8500	411	433	-193	99953	1.15 
98.853	2 7.700	-0.8218	0.0942	1.7441	-8.6060	-3.8452	-32.4707	2.1204	16.1554	42.7258	43.9000	412	435	-192	99953	1.15 
98.853	2 7.720	-0.4883	0.0322	1.3892	3.7842	-39.7339	-33.4473	1.9281	15.6720	41.9128	43.9500	411	437	-192	99953	1.15 
98.916	2 7.740	-0.1323	-0.0190	1.2397	8.3618	-17.7002	-25.3296	1.8787	15.0732	41.2756	43.7600	410	439	-194	99953	1.15 
98.962	2 7.760	-0.2314	0.0269	1.3262	9.6436	0.1221	-13.2446	1.9446	14.8975	40.9186	43.8500	409	440	-195	99953	1.15 
98.962	2 7.780	-0.4707	0.0659	1.3047	13.3667	1.2207	-18.1885	2.1039	14.9689	40.5725	43.8500	407	440	-196	99953	1.15 
98.962	2 7.800	-0.4570	0.0786	1.1309	19.2871	-2.3804	-31.2500	2.3236	15.0403	39.9518	43.8500	406	442	-194	99953	1.15 
99.025	2 7.820	-0.3262	0.1108	0.9946	23.1323	-0.0610	-35.5225	2.6093	15.1062	39.1882	43.7100	404	442	-195	99953	1.15 
99.056	2 7.840	-0.2109	0.1250	0.8662	25.3906	3.4790	-33.2031	2.9773	15.1776	38.4576	43.9000	401	440	-195	99953	1.15 
99.056	2 7.860	-0.1816	0.1392	0.7759	24.1089	10.4980	-29.4800	3.3838	15.3369	37.8314	43.8500	401	439	-197	99953	1.15 
99.056	2 7.880	-0.2046	0.1128	0.7153	22.5220	13.2446	-28.0151	3.7683	15.6171	37.2601	43.8500	399	438	-197	99954	1.15 
99.056 
99.087	2 7.900	-0.2085	0.0483	0.7061	18.7988	14.9536	-28.1982	4.3341	16.2872	36.1560	43.5700	398	434	-199	99954	1.15 
99.103	2 7.940	-0.2070	0.0527	0.7500	16.1743	13.1226	-31.0059	4.4934	16.6003	35.5682	43.9000	394	433	-199	99954	1.15 
99.119	2 7.960	-0.1958	0.0879	0.7988	13.1226	9.9487	-34.7290	4.6033	16.8475	34.9200	43.9000	392	433	-200	99954	1.15 
99.228 
100.823	2 7.980	-0.2119	0.1470	0.8706	7.0190	3.2349	-38.3911	4.6252	17.1332	33.4479	43.9000	389	432	-202	99954	1.15 
100.947	2 8.020	-0.2119	0.1323	0.8872	5.7373	0.2441	-37.5977	4.5703	17.1881	32.7173	43.6600	387	428	-203	99954	1.15 
100.978 
101.010	2 8.040	-0.1865	0.0928	0.8213	3.6011	-0.2441	-29.4189	4.3890	17.1936	31.4154	43.7100	385	429	-203	99954	1.15 
101.041	2 8.080	-0.1865	0.0928	0.8213	3.6011	-0.2441	-29.4189	4.3890	17.1936	31.4154	43.7100	385	429	-203	99954	1.15 
101.041 
101.103	2 8.100	-0.2583	0.0044	0.8892	-16.0522	-1.4038	18.5547	5.4877	13.6780	38.7708	43.6600	393	451	-217	99960	1.14 
101.134	2 9.700	-0.1528	0.0088	0.7891	-15.0757	-1.2207	19.4702	5.2075	13.6011	39.1388	43.8500	393	451	-217	99960	1.14 
101.134	2 9.720	-0.1001	0.0112	0.7124	-0.4883	4.1504	19.8975	4.3945	14.2163	41.0449	43.7600	393	454	-215	99960	1.14 
101.166	2 9.860	-0.0820	-0.0127	0.6670	-1.8921	6.2256	11.1694	4.3506	14.2712	41.6821	43.9500	397	455	-213	99960	1.14 
101.197	2 9.900	-0.1660	-0.0381	0.8740	2.0142	-2.1362	-4.7607	4.2352	14.2493	41.6876	43.8500	401	455	-210	99960	1.14 
101.306	2 9.940	-0.1558	-0.0747	0.9414	2.6855	-6.7749	-9.5825	4.1364	14.1010	41.4679	43.9500	401	458	-207	99960	1.14 
101.322	2 9.960	-0.1460	-0.0830	1.0415	2.6245	-9.9487	-12.0850	4.0210	13.8757	41.2042	43.9500	404	458	-212	99960	1.14 
101.353 
101.353	2 9.980	-0.3848	0.0869	1.1641	-3.2959	-15.5640	-13.6108	3.8177	13.3209	40.5231	43.8500	407	459	-218	99960	1.14 
101.353	2 10.020	-0.5396	0.1157	1.1177	-9.2163	-11.0474	-11.6577	3.6365	13.1946	40.1605	43.8500	404	460	-216	99960	1.14 
101.353 
101.369	2 10.040	-0.6279	0.2705	1.8511	-7.6294	11.7188	-13.6719	3.0872	13.1506	38.7323	43.9500	396	464	-212	99961	1.14 
101.416	2 10.120	-0.1763	0.1211	1.2476	2.8687	-28.0762	3.6011	2.9993	12.3706	38.3423	43.9500	392	466	-210	99961	1.14 
101.510	2 10.160	-0.1274	0.1318	1.2852	-0.3052	-4.2725	12.2070	3.0817	12.0245	38.5016	43.8500	391	467	-209	99961	1.14 
101.510	2 10.180	-0.3281	0.1782	1.2705	-0.5493	-1.0376	18.0664	3.1860	11.9971	38.8037	44.0500	389	467	-210	99961	1.14 
101.510	2 10.200	-0.3550	0.0967	1.1416	1.6479	-3.9673	12.7563	3.3069	11.9696	39.0454	43.7100	388	468	-210	99961	1.14 
101.526	2 10.220	-0.2915	0.0737	0.9810	3.7231	-5.6763	8.1177	3.4113	11.9092	39.1663	43.8500	387	468	-210	99961	1.14 
101.541	2 10.240	-0.2324	0.0698	0.8481	3.7231	-5.8594	8.3008	3.5321	11.8323	39.2542	43.7600	386	468	-210	99961	1.14 
101.572	2 10.260	-0.1406	0.1094	0.7090	0.3052	-3.9673	11.1694	3.6584	11.7169	39.4080	43.9500	387	469	-211	99961	1.14 
101.572	2 10.280	-0.1475	0.0947	0.7148	-1.0986	1.4038	10.4980	3.7463	11.7004	39.5837	43.8500	390	470	-212	99961	1.14 
101.588 
101.619	2 10.300	-0.1079	0.0796	0.6885	-2.1973	4.9438	7.2632	3.8287	11.7719	39.8694	43.7600	393	471	-212	99961	1.14 
101.713	2 10.340	-0.1592	0.0610	0.7705	-3.5400	1.4648	-0.9155	3.7738	11.9037	39.8859	43.8500	393	469	-214	99960	1.14 
101.760	2 10.380	-0.1479	0.1343	0.7959	-4.3945	-0.9155	-3.9673	3.7354	11.8982	39.7815	43.8500	394	468	-213	99960	1.14 
101.760 
101.760	2 10.420	-0.1260	0.1548	0.9106	-4.6997	-1.5869	0.0610	3.6969	11.8158	39.6277	44.0900	396	470	-214	99961	1.14 
101.760	2 10.440	-0.1177	0.1172	0.8828	-3.1128	-1.0986	1.2817	3.6804	11.7279	39.6112	43.7600	396	470	-212	99961	1.14 
101.760	2 10.460	-0.1060	0.1548	0.7949	-1.2207	0.6104	5.9204	3.7354	11.6620	39.6606	44.0500	396	470	-210	99960	1.14 
101.760	2 10.480	-0.0913	0.2153	0.7949	-2.5635	5.8594	16.7847	3.8727	11.6620	39.8914	43.7600	396	470	-210	99960	1.14 
101.775	2 10.500	-0.1016	0.2695	0.8228	-5.3711	7.2632	32.8369	4.0594	11.7004	40.4242	43.8500	395	470	-211	99961	1.14 
101.822	2 10.520	-0.1416	0.2632	0.8857	-5.7983	7.2021	43.5791	4.2682	11.7444	41.2152	44.0500	399	471	-211	99961	1.14 
101.838	2 10.540	-0.1592	0.2026	0.9043	-3.7231	3.9673	45.2881	4.4879	11.7554	42.0941	43.8500	402	474	-212	99960	1.14 
101.916	2 10.560	-0.1484	0.1460	0.9058	-0.6714	5.1880	39.8560	4.7021	11.7499	42.8906	43.9000	404	475	-212	99960	1.14 
101.947	2 10.580	-0.1025	0.1479	0.9277	0.4272	3.9063	40.2832	4.9219	11.7169	43.6322	43.9500	409	476	-211	99961	1.14 
101.947	2 10.600	-0.1328	0.1353	1.0386	0.7935	0.8545	41.0156	5.1361	11.6455	44.3958	43.9500	412	475	-211	99961	1.14 
101.947	2 10.620	-0.2119	0.1245	1.1279	3.9063	-0.9155	38.2080	5.3613	11.5247	45.1154	43.9500	413	473	-210	99961	1.14 
101.979	2 10.640	-0.3989	0.1045	1.1577	7.3242	3.4180	33.0200	5.6305	11.5356	45.7086	43.9500	414	472	-209	99961	1.14 
101.979 
101.979	2 10.660	-0.4023	0.0278	1.0396	1.7700	6.2866	48.3398	6.1578	11.9916	47.0929	43.9000	424	472	-213	99961	1.14 
102.057 
102.103	2 10.720	-0.4424	-0.2148	1.7534	7.7515	30.8228	16.4185	6.2183	12.5848	48.1421	43.9500	434	473	-213	99961	1.14 
102.197	2 10.740	-0.6768	0.0225	1.6479	3.5400	-0.1221	23.6816	6.3721	12.9474	48.4552	43.8500	437	473	-212	99961	1.14 
102.197	2 10.760	-0.3062	0.1060	1.3594	-3.0518	-8.8501	34.4849	6.4435	12.7496	48.9276	43.9000	440	471	-213	99962	1.14 
102.197	2 10.780	-0.1816	0.0366	1.3350	-4.1504	9.3384	23.4985	6.4545	12.6398	49.4385	43.9500	442	471	-214	99962	1.14 
102.197 
102.197	2 10.800	-0.1064	-0.0283	0.7441	-9.7656	7.6294	-3.9673	5.4602	13.0737	48.5925	43.9500	450	473	-214	99962	1.14 
102.197	2 10.900	-0.1079	-0.0342	0.6807	-6.6528	11.5356	-9.8877	5.1746	13.2330	48.3673	43.8500	450	475	-214	99962	1.14 
102.197	2 10.920	-0.1348	-0.0381	0.6489	-3.7231	14.0381	-14.1602	4.9219	13.4967	48.0377	43.7600	448	474	-213	99962	1.14 
102.213	2 10.940	-0.1743	-0.0571	0.6729	-0.9155	13.6108	-15.4419	4.7021	13.7988	47.6587	43.7600	448	474	-213	99962	1.14 
102.228	2 10.960	-0.1899	-0.0576	0.7148	2.6245	10.9863	-15.0146	4.5428	14.0845	47.2687	43.8500	448	475	-213	99962	1.14 
102.260	2 10.980	-0.1875	-0.0581	0.7783	7.6294	3.4790	-11.2915	4.4824	14.2493	46.9171	44.0500	447	474	-212	99963	1.14 
102.322	2 11.000	-0.1855	-0.0146	0.8174	10.3149	-2.9907	-10.6812	4.5428	14.2438	46.5985	44.0500	449	475	-212	99963	1.14 
102.369	2 11.020	-0.1021	-0.0083	0.7417	11.7798	-6.8359	-6.9580	4.6582	14.0735	46.3458	43.9500	450	474	-212	99963	1.14 
102.369	2 11.040	-0.0630	0.0200	0.7183	8.9111	-1.0376	-4.4556	4.7736	13.9252	46.1700	44.0900	449	474	-213	99963	1.14 
102.369	2 11.060	-0.0991	0.0435	0.7759	3.6011	2.9907	-7.2632	4.8120	13.8922	45.9888	43.8500	449	475	-213	99963	1.14 
102.463	2 11.080	-0.1353	0.0630	0.8403	1.8311	-0.7935	-14.1602	4.7900	13.8702	45.6976	44.0500	448	475	-215	99963	1.14 
102.604	2 11.100	-0.1499	0.0278	0.9209	2.1362	-8.8501	-23.0713	4.7021	13.7384	45.2142	43.8500	447	474	-217	99963	1.14 
102.635	2 11.120	-0.1011	-0.0259	0.9570	1.0376	-10.1318	-26.0010	4.5538	13.4692	44.6375	44.0500	447	474	-219	99963	1.14 
102.651	2 11.140	-0.1802	-0.0444	1.0464	-1.2207	-13.4888	-25.8789	4.3341	13.2166	44.0442	44.0900	444	475	-215	99963	1.14 
102.651	2 11.160	-0.2661	-0.0039	1.0693	-2.6245	-10.3149	-23.1323	4.1144	12.9913	43.4729	44.0900	440	476	-217	99963	1.14 
102.651	2 11.180	-0.3828	0.1167	1.1128	-11.5356	-0.7935	-13.1226	3.1146	12.9419	42.2864	43.6600	434	479	-216	99964	1.14 
102.651	2 11.260	-0.3066	0.1704	1.4316	-5.0049	-0.4272	-17.5171	2.9388	12.9529	41.8854	43.9500	432	479	-214	99964	1.14 
102.651	2 11.280	-0.4556	0.1567	1.8330	-6.0425	14.9536	-17.8223	2.7795	13.1177	41.4679	43.7100	431	479	-213	99964	1.14 
102.651	2 11.300	-0.8257	-0.0024	1.8823	-1.8311	-14.4653	-10.7422	2.6202	13.2825	41.1053	43.9000	430	479	-214	99964	1.14 
102.744	2 11.320	-0.2271	-0.0034	1.2168	5.7983	-37.3535	-4.0894	2.6257	12.6013	40.8911	43.7600	429	482	-215	99964	1.14 
102.807	2 11.340	-0.0073	-0.0161	1.0879	10.4370	-12.8784	-6.4697	2.7246	12.0630	40.7483	44.1900	428	483	-214	99964	1.14 
102.807	2 11.360	-0.0859	0.0771	1.0913	11.1694	-3.9673	-7.2021	2.9114	11.8378	40.6055	43.9500	426	483	-216	99964	1.14 
102.807	2 11.380	-0.2690	0.1108	1.0498	12.6343	-9.0332	-11.9629	3.1421	11.7114	40.3693	43.9500	428	482	-215	99964	1.14 
102.807 
102.807	2 11.400	-0.0825	0.0981	0.6563	9.8877	4.2114	-19.2871	4.1254	11.2775	38.3313	43.8500	416	483	-223	99964	1.14 
